age,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies
36,Single,Bachelor's,46809.69,3900.81,Retired,0.208,652,7511.98,Debt consolidation,8.94,36,238.67,D1,10,37935.23,30752.12,2,0,2
64,Married,Bachelor's,29980.29,2498.36,Employed,0.039,642,500.0,Home,10.19,36,16.18,D4,10,41093.69,11480.75,0,0,0
42,Single,High School,113594.61,9466.22,Employed,0.18,694,500.0,Debt consolidation,11.1,36,16.39,C5,4,94678.82,73862.23,1,2,3
24,Divorced,Bachelor's,41015.46,3417.96,Retired,0.349,532,4881.88,Business,14.81,36,168.78,F3,5,34658.68,27975.68,4,0,4
50,Married,High School,92432.16,7702.68,Self-employed,0.189,701,1352.92,Business,12.75,36,45.42,C3,3,93001.36,70644.5,1,0,2
58,Single,High School,35835.27,2986.27,Retired,0.293,630,14183.01,Car,13.44,36,480.89,D4,8,59785.01,52539.6,3,0,3
40,Single,Master's,26718.55,2226.55,Employed,0.19,790,2612.48,Business,5.89,36,79.35,B1,6,22553.64,5457.26,1,0,2
63,Married,Master's,49585.6,4132.13,Employed,0.15,551,15667.66,Education,13.79,36,533.89,F2,5,50012.25,20291.73,2,0,2
30,Married,Bachelor's,34579.62,2881.64,Employed,0.085,721,17393.95,Debt consolidation,11.53,36,573.83,C4,6,35375.21,24194.01,3,0,3
55,Single,High School,36301.56,3025.13,Employed,0.023,663,9942.6,Debt consolidation,14.67,36,343.06,D4,5,51456.92,6823.7,2,0,2
22,Single,Bachelor's,37229.43,3102.45,Self-employed,0.147,630,15596.33,Debt consolidation,14.62,36,537.75,D5,4,43710.61,25169.91,3,0,4
38,Married,Other,28773.16,2397.76,Employed,0.374,646,25993.83,Home,8.6,36,821.77,D4,7,22608.19,12836.92,4,0,5
72,Married,Master's,17621.77,1468.48,Unemployed,0.143,759,10020.08,Business,6.16,36,305.56,B5,11,20691.05,18976.06,1,0,1
50,Married,Master's,21991.49,1832.62,Employed,0.142,768,28840.44,Car,9.53,36,924.25,B1,6,34633.91,29675.06,2,1,3
26,Married,High School,46993.07,3916.09,Employed,0.1,703,15894.98,Debt consolidation,13.03,36,535.79,C4,3,67476.64,36199.08,1,1,1
46,Single,High School,30384.16,2532.01,Self-employed,0.363,675,9282.39,Education,11.33,36,305.35,C5,6,31774.93,26580.36,3,0,4
48,Married,Master's,89190.92,7432.58,Unemployed,0.319,672,24729.3,Car,15.0,60,588.31,C5,2,102740.42,81919.55,4,0,5
41,Single,Other,19418.4,1618.2,Retired,0.179,687,26655.5,Home,11.35,36,877.09,C3,11,39862.98,22020.27,2,0,3
66,Single,Master's,36367.36,3030.61,Self-employed,0.103,700,4573.68,Medical,11.57,36,150.97,C1,6,31724.97,23219.72,0,1,0
48,Single,High School,23742.47,1978.54,Retired,0.142,642,12576.7,Car,14.95,36,435.67,D1,4,33413.23,10118.98,3,0,5
72,Married,Bachelor's,21376.74,1781.4,Employed,0.281,791,16827.27,Vacation,13.23,36,568.84,B2,4,26996.49,5239.76,1,0,3
50,Widowed,Other,9100.22,758.35,Employed,0.265,693,47798.75,Debt consolidation,8.6,36,1511.1,C4,4,10710.55,3488.18,1,0,2
59,Single,High School,22588.48,1882.37,Employed,0.195,643,16964.13,Debt consolidation,13.31,36,574.12,D1,6,35651.11,30663.86,2,0,2
73,Married,High School,19935.14,1661.26,Employed,0.136,717,15137.12,Education,9.62,36,485.74,C5,4,21332.49,3107.6,3,0,4
31,Single,High School,42230.98,3519.25,Employed,0.03,674,17871.84,Debt consolidation,13.83,60,414.27,C2,2,44557.81,24958.8,1,0,1
56,Single,Master's,34956.81,2913.07,Employed,0.207,742,7685.92,Car,12.77,36,258.12,B5,5,35973.64,25629.47,2,0,4
45,Single,Other,42359.56,3529.96,Unemployed,0.183,733,500.0,Car,11.91,60,11.1,C4,3,66237.13,23249.3,0,0,0
46,Single,High School,55751.43,4645.95,Employed,0.157,742,30169.34,Education,14.72,36,1041.7,B2,4,58216.05,18337.11,3,0,4
23,Married,High School,40603.81,3383.65,Employed,0.226,848,2639.31,Education,5.88,60,50.88,A3,3,34746.93,30410.05,1,0,1
67,Single,High School,10783.46,898.62,Employed,0.158,631,7448.49,Home,17.88,36,268.83,D4,3,10903.12,5962.96,3,0,4
41,Married,High School,113113.4,9426.12,Employed,0.178,728,19328.39,Other,13.12,36,652.37,C2,8,114803.33,78485.38,1,0,4
25,Single,Master's,53945.25,4495.44,Employed,0.258,753,9700.15,Other,10.29,60,207.49,B2,4,35047.64,15076.51,2,0,2
45,Single,Bachelor's,45231.46,3769.29,Employed,0.204,611,23124.42,Debt consolidation,11.46,36,762.11,D2,8,47240.1,30924.54,2,0,3
55,Married,Bachelor's,16833.02,1402.75,Unemployed,0.243,727,500.0,Business,12.24,36,16.66,C1,8,19703.73,9074.39,1,0,1
39,Married,Bachelor's,72372.42,6031.04,Employed,0.043,620,24326.25,Debt consolidation,13.03,36,820.0,D4,6,83644.79,64526.8,2,0,2
66,Married,High School,30576.97,2548.08,Self-employed,0.196,703,16483.33,Debt consolidation,11.43,36,543.01,C4,4,45455.53,18579.33,4,0,6
58,Single,High School,25169.64,2097.47,Employed,0.169,548,7892.65,Other,11.95,36,261.96,F2,4,17809.29,5499.65,3,0,3
47,Divorced,High School,40889.24,3407.44,Employed,0.048,671,5533.7,Debt consolidation,10.1,36,178.82,C4,5,60144.57,15387.96,2,0,2
40,Married,Bachelor's,53249.05,4437.42,Self-employed,0.038,663,14295.25,Debt consolidation,11.99,36,474.74,D3,7,48419.7,7449.91,0,0,0
36,Married,High School,6000.0,500.0,Employed,0.108,750,500.0,Home,10.39,60,10.72,B2,5,10292.2,4897.5,0,0,0
52,Single,Other,60111.34,5009.28,Employed,0.12,711,28422.29,Other,9.27,36,907.4,C4,6,78667.51,20561.38,1,0,1
59,Single,Other,22551.95,1879.33,Employed,0.028,772,32110.92,Other,10.3,36,1040.66,B3,7,24855.04,11157.47,0,0,0
60,Single,Other,29922.87,2493.57,Employed,0.088,768,13609.98,Debt consolidation,14.39,60,319.44,B5,6,24657.5,13682.85,0,0,2
54,Married,Bachelor's,38205.8,3183.82,Employed,0.159,623,11402.4,Home,13.77,60,263.96,D4,4,56601.6,5529.35,2,0,2
39,Married,High School,41067.51,3422.29,Unemployed,0.218,805,9176.52,Medical,11.09,60,199.93,A5,2,57580.46,39312.86,1,0,2
24,Married,Bachelor's,36092.04,3007.67,Employed,0.095,686,33522.85,Debt consolidation,11.07,36,1098.61,C1,6,35861.23,30049.34,3,0,5
22,Single,Master's,37048.88,3087.41,Employed,0.17,769,9276.58,Vacation,10.24,60,198.2,B2,0,46714.2,28552.68,3,0,3
27,Married,Bachelor's,35243.7,2936.98,Self-employed,0.096,720,23354.29,Debt consolidation,14.48,36,803.65,C5,3,37389.07,26253.8,2,0,3
36,Single,Bachelor's,32236.05,2686.34,Employed,0.208,695,22615.94,Debt consolidation,11.71,36,748.04,C4,1,19325.83,15858.22,2,0,3
26,Divorced,Other,44078.23,3673.19,Employed,0.051,760,15352.14,Car,7.0,36,474.03,B2,5,30704.44,10845.56,3,0,3
57,Single,Master's,101911.66,8492.64,Employed,0.15,749,20501.69,Medical,8.14,36,643.77,B4,6,124385.58,10063.99,3,0,5
38,Single,Bachelor's,17320.22,1443.35,Employed,0.069,579,21791.15,Debt consolidation,13.67,36,741.28,F4,3,20437.22,16990.01,1,0,1
59,Married,Master's,33307.32,2775.61,Retired,0.369,823,5515.0,Debt consolidation,14.09,36,188.73,A2,6,39113.84,13667.7,1,0,1
55,Single,Bachelor's,54865.19,4572.1,Employed,0.152,620,20402.7,Home,12.99,60,464.12,D2,5,74178.63,14478.91,1,0,3
40,Married,High School,32270.85,2689.24,Employed,0.061,556,500.0,Education,12.87,60,11.34,F1,7,53600.14,35448.47,1,0,1
24,Single,Master's,11161.42,930.12,Employed,0.037,659,23928.57,Car,13.75,60,553.68,D2,5,15813.82,11182.92,2,0,2
32,Married,High School,61990.52,5165.88,Employed,0.353,656,6379.22,Debt consolidation,13.72,36,217.16,D3,2,85301.43,80849.61,3,0,3
25,Single,High School,41975.42,3497.95,Unemployed,0.123,744,17115.71,Home,11.63,36,565.47,B1,7,33180.91,14115.58,4,0,5
39,Single,Bachelor's,40768.06,3397.34,Employed,0.122,596,500.0,Debt consolidation,12.71,36,16.78,E4,4,54311.76,18438.67,1,0,1
56,Single,Bachelor's,34968.42,2914.04,Employed,0.344,794,11799.83,Debt consolidation,7.97,60,239.09,B3,6,55044.32,30326.26,0,0,1
64,Married,Bachelor's,26005.59,2167.13,Self-employed,0.186,761,2345.68,Education,10.77,60,50.73,B3,8,24243.17,9088.57,3,0,3
23,Single,Bachelor's,28759.15,2396.6,Employed,0.241,656,12007.57,Debt consolidation,10.24,60,256.55,D4,9,34407.74,8815.27,2,0,3
39,Married,Bachelor's,88167.43,7347.29,Self-employed,0.38,630,16168.0,Education,13.13,36,545.78,D5,5,65956.22,22813.71,4,0,4
64,Married,Master's,62426.88,5202.24,Employed,0.053,749,14611.23,Business,9.19,36,465.93,B1,2,78110.33,43325.02,1,0,3
38,Single,Bachelor's,44978.28,3748.19,Student,0.223,627,8402.26,Education,12.68,60,189.8,D4,9,45549.32,13275.46,1,0,2
45,Married,Bachelor's,46335.71,3861.31,Employed,0.02,719,19117.05,Education,10.03,36,617.12,C2,1,60831.91,32346.4,1,0,2
51,Single,High School,56234.93,4686.24,Unemployed,0.215,696,24243.88,Medical,11.47,36,799.12,C2,5,70752.67,28240.58,2,0,2
25,Single,High School,25770.05,2147.5,Student,0.281,601,19515.79,Debt consolidation,14.87,36,675.28,E1,8,38341.15,19036.98,2,0,2
25,Married,High School,65560.76,5463.4,Employed,0.23,703,11632.89,Home,13.25,36,393.36,C2,11,68718.57,41896.69,1,0,2
51,Single,High School,26607.46,2217.29,Unemployed,0.158,674,3066.22,Debt consolidation,13.56,36,104.14,C5,6,44692.84,29858.0,2,0,2
52,Widowed,High School,23555.44,1962.95,Employed,0.23,667,5143.95,Debt consolidation,11.19,36,168.87,D4,6,33719.97,12153.06,1,0,2
49,Single,Master's,60462.2,5038.52,Employed,0.097,776,15928.31,Business,9.81,60,336.94,B1,3,48640.3,16845.09,3,0,4
34,Divorced,High School,66210.55,5517.55,Self-employed,0.322,620,5837.21,Debt consolidation,15.99,36,205.19,D5,1,39388.27,33432.66,0,0,0
56,Single,Bachelor's,44695.42,3724.62,Retired,0.135,551,17879.24,Debt consolidation,13.56,36,607.26,F3,3,33308.59,10180.52,0,0,0
51,Married,Bachelor's,62429.75,5202.48,Employed,0.379,549,17218.41,Other,17.56,36,618.69,F4,4,54874.92,47417.14,2,0,2
59,Single,Bachelor's,37934.2,3161.18,Employed,0.162,596,16601.15,Debt consolidation,15.45,60,398.87,E4,2,56742.33,28089.24,1,0,1
64,Married,Bachelor's,19830.26,1652.52,Employed,0.064,636,19129.41,Home,12.4,36,639.03,D2,6,34262.5,12295.65,3,0,4
40,Married,High School,19117.79,1593.15,Self-employed,0.25,682,12127.66,Other,10.53,36,394.35,C2,4,18468.84,4441.68,0,0,0
66,Married,Other,30558.99,2546.58,Employed,0.117,828,13202.31,Business,9.77,36,424.58,A1,7,39485.05,12215.55,2,0,2
56,Married,High School,38930.75,3244.23,Self-employed,0.038,481,16124.83,Car,12.28,60,360.97,F3,4,60134.14,20896.16,2,0,2
61,Single,Master's,40124.23,3343.69,Employed,0.239,736,4509.63,Debt consolidation,11.92,60,100.13,C4,8,44124.44,4779.14,0,0,1
50,Single,Master's,42057.24,3504.77,Retired,0.29,690,500.0,Debt consolidation,11.75,60,11.06,C2,4,49388.17,19384.97,1,0,2
74,Married,High School,25171.24,2097.6,Employed,0.407,667,21445.82,Education,11.33,36,705.46,D3,5,17965.29,15871.83,6,0,6
23,Married,High School,57877.02,4823.08,Employed,0.083,594,17108.03,Other,14.48,36,588.71,E4,3,88035.39,56457.58,1,0,1
51,Married,Master's,28148.25,2345.69,Student,0.251,748,14944.43,Business,8.32,36,470.51,B3,4,40373.29,7109.26,2,0,2
60,Divorced,High School,46511.39,3875.95,Employed,0.255,594,14517.65,Car,16.78,36,516.01,E3,4,33361.83,21149.55,4,0,4
74,Married,Bachelor's,41891.73,3490.98,Employed,0.087,739,13549.81,Education,13.67,36,460.93,C5,7,50769.42,25726.43,3,0,3
34,Married,Other,24047.86,2003.99,Unemployed,0.16,625,20206.08,Car,13.1,36,681.8,D5,3,24101.16,17473.17,0,0,2
65,Divorced,Other,67607.88,5633.99,Employed,0.15,747,551.42,Debt consolidation,10.55,36,17.94,B3,6,76156.2,31361.29,2,0,3
61,Single,Bachelor's,35681.45,2973.45,Student,0.142,653,25134.32,Car,12.24,36,837.7,D1,4,23750.65,8082.88,2,0,2
52,Single,Bachelor's,32251.72,2687.64,Employed,0.067,606,13232.16,Other,12.31,36,441.46,E2,9,35356.29,11056.34,3,0,3
70,Single,High School,22025.13,1835.43,Employed,0.143,623,23780.91,Debt consolidation,12.78,36,798.76,D1,5,17525.79,16617.21,1,0,1
61,Single,PhD,26612.55,2217.71,Self-employed,0.255,601,19871.29,Medical,13.41,36,673.47,E5,4,24677.47,8885.63,2,1,2
53,Married,High School,21198.75,1766.56,Employed,0.083,690,500.0,Business,11.28,36,16.44,C2,8,23089.79,4991.7,0,0,3
33,Single,Master's,131997.72,10999.81,Employed,0.133,671,12693.58,Vacation,12.23,36,423.0,C3,5,92834.11,29245.43,0,0,2
32,Single,High School,27368.68,2280.72,Unemployed,0.212,750,27566.66,Car,11.92,60,612.09,B3,3,21792.62,3743.56,1,0,2
39,Married,High School,100610.24,8384.19,Student,0.09,679,3750.73,Debt consolidation,12.77,36,125.96,C3,4,136707.54,32282.64,3,0,4
53,Married,Master's,27763.58,2313.63,Employed,0.487,483,15350.68,Vacation,18.25,36,556.89,F2,5,30929.48,26917.5,1,0,1
25,Single,High School,21519.83,1793.32,Self-employed,0.428,680,14980.91,Education,8.44,60,306.92,C2,4,15403.45,9473.2,5,0,5
74,Married,High School,19323.04,1610.25,Employed,0.194,746,7346.48,Debt consolidation,5.59,36,222.13,B5,4,19353.18,3976.84,0,0,1
34,Divorced,Bachelor's,28845.47,2403.79,Employed,0.205,621,20196.62,Business,15.14,36,701.51,D2,3,35238.21,25704.73,2,0,3
30,Single,Bachelor's,19289.57,1607.46,Employed,0.168,742,13663.2,Debt consolidation,9.97,36,440.68,B5,3,29518.47,6388.64,1,0,1
25,Single,High School,104529.56,8710.8,Employed,0.088,668,29003.25,Business,13.34,36,981.99,D5,1,123571.19,77777.86,2,0,2
65,Single,High School,20976.81,1748.07,Employed,0.242,666,18746.55,Debt consolidation,8.15,36,588.75,D5,3,21078.24,12280.53,1,0,1
72,Single,High School,30565.32,2547.11,Unemployed,0.031,657,18413.67,Car,13.24,36,622.56,D3,5,27041.62,10741.01,2,0,2
71,Single,Bachelor's,18909.62,1575.8,Self-employed,0.09,726,12888.33,Debt consolidation,11.93,60,286.24,C3,6,22001.06,15320.24,1,0,3
24,Single,PhD,34678.88,2889.91,Employed,0.09,811,27739.88,Home,8.33,60,566.86,A5,2,31929.12,4596.16,2,0,2
52,Single,Master's,41099.12,3424.93,Employed,0.232,652,24364.3,Home,10.45,36,791.32,D5,5,31466.77,13231.95,2,0,2
22,Married,Bachelor's,20258.29,1688.19,Employed,0.219,730,10480.09,Debt consolidation,9.8,36,337.18,C1,1,29987.59,21469.81,2,0,3
68,Single,High School,54885.69,4573.81,Employed,0.129,633,19758.77,Debt consolidation,13.23,36,667.94,D3,5,46495.69,30367.57,0,0,2
65,Married,High School,55844.05,4653.67,Employed,0.234,596,16254.96,Business,13.42,36,550.99,E4,6,56130.22,49182.13,1,0,2
56,Married,Bachelor's,65772.3,5481.02,Employed,0.249,780,16294.34,Debt consolidation,13.04,36,549.33,B4,6,101188.46,10683.33,3,0,5
50,Single,Master's,22149.11,1845.76,Self-employed,0.081,718,15228.49,Car,11.23,60,332.85,C4,4,27288.95,24218.63,2,0,3
24,Single,Master's,17277.53,1439.79,Employed,0.033,559,500.0,Medical,11.53,36,16.5,F2,5,17575.5,11295.07,4,0,4
54,Divorced,Master's,25770.45,2147.54,Self-employed,0.344,687,12000.17,Medical,12.8,36,403.18,C1,3,25755.59,21670.26,3,0,3
74,Married,Other,56218.25,4684.85,Employed,0.241,686,2654.99,Education,11.54,36,87.6,C3,6,81444.97,70083.53,2,0,3
40,Single,Bachelor's,55327.11,4610.59,Employed,0.107,713,18844.3,Debt consolidation,13.18,36,636.57,C3,2,38051.15,35209.0,2,0,3
59,Married,Bachelor's,71003.15,5916.93,Employed,0.278,613,3338.93,Other,11.27,60,73.05,D2,2,81828.48,15467.72,5,0,5
23,Single,Other,28921.72,2410.14,Employed,0.108,582,16922.43,Car,18.31,36,614.42,E1,6,28824.06,18518.94,3,0,3
35,Divorced,Other,45450.45,3787.54,Student,0.128,710,12713.72,Home,10.91,36,415.69,C2,5,56171.01,21730.76,0,0,1
28,Married,Bachelor's,61100.06,5091.67,Self-employed,0.236,652,6813.41,Other,14.26,36,233.73,D1,3,89928.62,38465.57,0,0,0
26,Married,PhD,44275.77,3689.65,Unemployed,0.217,748,30197.03,Debt consolidation,8.67,60,622.02,B1,6,35086.37,13466.86,3,0,4
65,Single,Bachelor's,60091.59,5007.63,Self-employed,0.066,677,12932.14,Education,13.13,60,295.11,C5,3,37479.16,34372.82,2,0,5
33,Single,Bachelor's,48997.22,4083.1,Self-employed,0.158,625,11831.17,Debt consolidation,12.47,60,266.0,D2,9,64978.68,49332.8,5,0,5
42,Married,Bachelor's,35982.97,2998.58,Retired,0.375,771,25228.14,Home,6.77,60,496.81,B5,6,56350.93,49056.18,0,1,0
33,Married,Bachelor's,22349.07,1862.42,Employed,0.081,615,7023.77,Debt consolidation,13.58,60,161.91,D1,9,41867.91,38293.31,1,2,2
55,Married,Bachelor's,19068.28,1589.02,Self-employed,0.039,632,10924.53,Car,14.94,36,378.38,D4,7,33814.31,22145.89,2,0,2
48,Married,Other,25552.1,2129.34,Employed,0.075,658,21844.8,Debt consolidation,13.03,36,736.35,D3,8,23142.29,10632.14,4,0,5
31,Single,Other,94382.73,7865.23,Employed,0.056,620,8749.21,Home,12.98,36,294.71,D1,6,128778.78,114951.59,3,0,3
54,Single,Bachelor's,92117.65,7676.47,Employed,0.093,803,500.0,Education,10.8,36,16.32,A3,7,144189.77,119394.72,2,0,3
37,Married,Bachelor's,39554.75,3296.23,Self-employed,0.075,808,17966.37,Debt consolidation,6.12,36,547.55,A5,4,59545.32,8855.91,1,0,1
41,Married,Bachelor's,107774.31,8981.19,Retired,0.166,721,15780.41,Other,13.09,36,532.39,C3,5,107517.97,74265.54,3,0,3
54,Single,Bachelor's,23300.98,1941.75,Employed,0.371,722,2093.2,Debt consolidation,11.3,36,68.83,C1,6,40769.27,26036.14,3,0,3
71,Widowed,High School,32640.26,2720.02,Employed,0.234,579,24563.15,Debt consolidation,16.45,36,869.03,F1,10,57452.57,41298.85,1,0,2
43,Single,Bachelor's,24214.02,2017.84,Unemployed,0.145,563,4177.77,Debt consolidation,12.94,36,140.64,F1,8,40322.12,21774.18,1,0,1
73,Married,Master's,16926.5,1410.54,Employed,0.237,592,16315.69,Debt consolidation,12.08,36,542.54,E5,8,22931.08,6539.21,3,0,4
39,Single,Bachelor's,11509.11,959.09,Employed,0.189,528,5977.21,Car,15.88,60,144.97,F5,2,16837.33,5458.09,3,0,5
56,Married,High School,12000.12,1000.01,Unemployed,0.056,688,24511.69,Car,13.04,36,826.37,C5,3,17969.8,6582.14,2,0,2
62,Single,Bachelor's,10065.43,838.79,Employed,0.07,748,22148.92,Home,9.59,60,466.14,B2,4,12686.64,1676.31,3,0,3
36,Married,Master's,9749.18,812.43,Employed,0.069,604,7494.08,Other,9.82,36,241.18,E2,5,10380.35,5011.27,2,0,4
22,Single,Other,45558.53,3796.54,Employed,0.049,682,3686.3,Debt consolidation,12.34,36,123.04,C1,7,30875.46,17463.53,0,0,0
75,Single,High School,52423.97,4368.66,Self-employed,0.481,681,15206.82,Car,9.32,60,318.04,C4,2,45276.94,8928.4,1,0,1
54,Divorced,Other,136616.76,11384.73,Self-employed,0.319,753,12278.68,Vacation,12.5,36,410.77,B2,2,126780.34,102606.95,3,1,4
49,Married,Bachelor's,16547.99,1379.0,Employed,0.069,656,15108.49,Business,11.51,36,498.29,D2,4,22038.23,18731.86,0,0,2
34,Married,High School,82447.63,6870.64,Retired,0.139,744,12338.08,Education,10.04,36,398.35,B3,4,90917.87,66818.52,2,0,2
53,Married,Bachelor's,60007.54,5000.63,Self-employed,0.152,585,17198.8,Business,13.84,60,398.76,E3,3,37047.85,30863.66,3,0,3
25,Married,High School,16126.06,1343.84,Unemployed,0.132,826,16965.17,Home,8.32,36,534.13,A2,5,27700.45,3917.35,2,0,3
50,Divorced,High School,61480.74,5123.39,Employed,0.303,724,18025.6,Car,13.85,60,418.02,C3,3,81234.73,40626.16,5,0,5
24,Single,PhD,83362.19,6946.85,Self-employed,0.087,537,500.0,Other,17.25,36,17.89,F3,6,91036.46,6074.27,1,0,1
46,Single,Bachelor's,35725.06,2977.09,Employed,0.163,759,30904.32,Business,11.19,36,1014.55,B5,5,37704.03,35238.1,1,0,1
45,Single,Master's,26876.08,2239.67,Employed,0.201,716,10198.08,Vacation,9.07,36,324.63,C4,7,40899.85,11725.35,1,0,1
23,Married,High School,44902.63,3741.89,Employed,0.11,850,17961.34,Car,5.76,36,544.47,A4,6,53121.73,26927.88,2,0,2
50,Married,Bachelor's,25495.28,2124.61,Employed,0.298,759,22950.78,Debt consolidation,10.03,36,740.88,B5,2,25924.68,4877.37,4,0,5
54,Widowed,Bachelor's,15177.05,1264.75,Employed,0.135,699,11038.59,Debt consolidation,10.41,36,358.31,C4,5,13381.85,1401.92,1,0,2
41,Married,Master's,29408.03,2450.67,Student,0.265,601,29634.67,Medical,12.92,36,997.37,E2,5,34206.6,31712.13,4,0,4
60,Single,Bachelor's,14910.18,1242.52,Employed,0.054,689,8829.53,Business,14.07,36,302.07,C5,7,26866.32,14519.09,3,0,3
63,Single,Bachelor's,18200.54,1516.71,Unemployed,0.136,698,19417.49,Debt consolidation,12.19,36,646.7,C5,4,28260.63,11903.88,3,0,3
46,Single,PhD,49272.34,4106.03,Self-employed,0.346,673,20168.57,Other,16.22,36,711.26,C2,4,36483.11,30669.31,5,0,5
22,Married,High School,48464.47,4038.71,Self-employed,0.27,676,1766.13,Other,14.26,36,60.59,C4,5,68831.69,5523.99,1,0,1
26,Single,High School,41143.09,3428.59,Employed,0.016,698,18617.2,Debt consolidation,11.93,60,413.47,C3,2,51703.95,48491.3,1,0,1
44,Married,High School,65060.42,5421.7,Employed,0.11,698,14295.68,Other,14.13,36,489.5,C5,12,62163.67,56949.57,0,0,0
32,Single,Other,16604.05,1383.67,Employed,0.212,675,14007.15,Other,13.66,36,476.42,C5,4,18608.69,4149.31,2,0,2
59,Married,High School,29602.38,2466.87,Employed,0.295,564,25416.2,Business,15.63,36,888.92,F2,5,31207.32,6881.84,0,0,1
31,Single,Master's,18790.56,1565.88,Employed,0.097,597,42050.97,Home,13.38,36,1424.57,E3,4,31169.84,4818.65,1,0,2
23,Married,Bachelor's,57761.03,4813.42,Employed,0.179,598,25021.99,Home,12.38,36,835.64,E2,6,87730.31,45980.26,1,0,2
27,Single,Bachelor's,47297.24,3941.44,Unemployed,0.189,655,24573.68,Home,11.39,36,809.06,D4,4,35823.69,12499.4,1,0,2
55,Married,Master's,27971.78,2330.98,Employed,0.091,748,17046.27,Debt consolidation,7.73,36,532.05,B2,2,25749.54,18065.92,4,0,5
66,Single,High School,24248.43,2020.7,Employed,0.281,724,15113.58,Car,11.44,36,497.95,C5,7,30380.89,6013.53,0,0,1
59,Married,Master's,54535.36,4544.61,Self-employed,0.109,607,4331.13,Education,11.32,36,142.45,E1,6,58579.44,22716.91,1,0,1
75,Married,Master's,65808.55,5484.05,Employed,0.012,712,15623.97,Debt consolidation,13.04,36,526.73,C1,9,57370.04,26400.77,0,0,0
73,Single,Bachelor's,63269.0,5272.42,Employed,0.098,669,18925.98,Education,13.71,60,437.53,D3,3,55440.03,29116.38,3,0,4
60,Single,Master's,33768.53,2814.04,Employed,0.115,676,15213.03,Home,15.79,36,533.27,C2,8,55756.59,51011.39,2,0,3
25,Married,Bachelor's,38229.57,3185.8,Employed,0.219,794,18083.44,Education,10.54,60,389.04,B3,6,54053.89,37431.82,0,0,0
40,Single,Bachelor's,15178.07,1264.84,Student,0.225,663,27773.25,Home,16.05,36,977.11,D4,3,14742.42,12397.07,1,0,1
69,Single,High School,35447.89,2953.99,Employed,0.348,702,19085.46,Home,11.48,36,629.18,C2,7,32173.4,23349.15,2,0,3
36,Single,Bachelor's,108096.92,9008.08,Student,0.164,770,4394.01,Debt consolidation,9.86,36,141.49,B3,6,129595.1,80549.74,0,0,0
42,Single,Bachelor's,20412.88,1701.07,Employed,0.037,627,636.19,Debt consolidation,15.44,36,22.19,D1,2,21892.85,12361.7,1,0,1
